datetime,open,high,low,close,volume,open_interest
2025-02-03 09:30:00,14911.876376603732,14917.542428174696,14908.734236863267,14915.389236440516,4676,19596
2025-02-03 09:31:00,14908.144064394035,14914.965791798035,14878.248270671958,14906.414548112976,5882,28313
2025-02-03 09:32:00,14923.21251043946,14942.192179894497,14923.21251043946,14934.025374589693,6357,76549
2025-02-03 09:33:00,14923.314398682549,14934.312938259469,14897.626019900408,14933.82380669297,9893,33705
2025-02-03 09:34:00,14912.6692524874,14926.134964068211,14894.399431152846,14918.028138041529,2508,77364
2025-02-03 09:35:00,14928.705471299354,14940.941886780214,14918.945668091417,14930.298886185086,440,83445
2025-02-03 09:36:00,14914.389463494652,14914.389463494652,14900.353417584252,14912.071325597719,2917,88645
2025-02-03 09:37:00,14926.188520556652,14926.188520556652,14908.840135791032,14915.185914423751,2596,12023
2025-02-03 09:38:00,14892.340612361057,14908.34544525706,14871.562704840619,14885.957070195143,6062,69796
2025-02-03 09:39:00,14864.996911742526,14905.5955592784,14864.996911742526,14866.18574969001,5399,90073
2025-02-03 09:40:00,14868.9709483237,14885.34206337452,14868.9709483237,14869.112325389355,7674,74429
2025-02-03 09:41:00,14872.633802991793,14898.634531052334,14862.856093997427,14880.092667915853,1789,71627
2025-02-03 09:42:00,14882.504881626704,14913.500169710418,14860.268104143774,14882.6426438203,3367,43848
2025-02-03 09:43:00,14878.773738489299,14886.020998944856,14867.865532395255,14880.921491761144,4506,47804
2025-02-03 09:44:00,14878.841243083763,14881.966509356658,14873.153630857223,14876.4407913062,8553,25379
2025-02-03 09:45:00,14848.301617913821,14875.353452423795,14848.301617913821,14854.445646457854,1542,69664
2025-02-03 09:46:00,14847.607285417365,14855.298478393377,14840.659576909775,14843.752759790339,8697,37766
2025-02-03 09:47:00,14848.285710363649,14853.392671351412,14806.62210475743,14836.915151762638,4537,78099
2025-02-03 09:48:00,14851.791899070198,14878.625355798084,14848.92835784916,14852.599584538091,5535,46060
2025-02-03 09:49:00,14860.687466174319,14871.605241267813,14847.570489852735,14857.703209402975,8535,79122
2025-02-03 09:50:00,14836.626420261777,14850.367562205109,14816.65294635581,14831.508482028335,4207,26087
2025-02-03 09:51:00,14833.338819489314,14847.022090336419,14832.144643639178,14836.315136169304,660,58868
2025-02-03 09:52:00,14832.26364730077,14847.34645148561,14803.941160821685,14830.601934103692,8885,33225
2025-02-03 09:53:00,14820.656086609843,14828.336458909023,14811.06512152344,14820.562773376716,5648,16643
2025-02-03 09:54:00,14830.352410323278,14836.885402986545,14821.157788181063,14829.628160212467,1926,46727
2025-02-03 09:55:00,14839.179866530516,14863.059886261608,14836.41755561342,14844.917499764439,7729,21005
2025-02-03 09:56:00,14858.92437148312,14869.336536219227,14837.949614516714,14858.742276301888,8425,75697
2025-02-03 09:57:00,14849.96926859354,14849.96926859354,14832.545195736431,14846.272559410565,3238,26029
2025-02-03 09:58:00,14852.45061411494,14852.45061411494,14840.796893217512,14841.681908199935,7793,24226
2025-02-03 09:59:00,14853.719369039545,14857.153751813476,14836.993604138366,14846.598414676646,8364,73646
2025-02-03 10:00:00,14877.081251882373,14877.081251882373,14850.705587537406,14861.081941414424,7942,70603
2025-02-03 10:01:00,14848.261818456045,14859.322671112654,14848.116077274255,14853.960893801592,6821,38731
2025-02-03 10:02:00,14857.680628104641,14868.420565018518,14837.908426278018,14851.203122622645,7102,78926
2025-02-03 10:03:00,14836.132635694341,14850.810045959868,14825.350087887693,14834.77271720202,4325,15997
2025-02-03 10:04:00,14833.250448692901,14833.250448692901,14801.476012613277,14817.02726381097,3078,65506
2025-02-03 10:05:00,14823.0733265689,14837.861619058354,14821.129442538691,14829.066481073934,7473,88229
2025-02-03 10:06:00,14842.943664962486,14853.774764877362,14829.61603530972,14849.178254621906,6007,59815
2025-02-03 10:07:00,14843.659039834689,14852.951422141266,14843.659039834689,14848.108963490422,6197,52092
2025-02-03 10:08:00,14847.225788111937,14881.604842314831,14832.164907181146,14863.009529306772,5756,72539
2025-02-03 10:09:00,14864.475965077994,14882.12331802994,14858.137419501141,14868.384528993194,9084,76077
2025-02-03 10:10:00,14853.152743012179,14861.540062918652,14832.998314231978,14858.792640414475,4359,31817
2025-02-03 10:11:00,14865.280281621686,14871.93238271973,14861.220764723525,14864.162542777882,8386,47861
2025-02-03 10:12:00,14889.568033034095,14902.640793996368,14877.326492735094,14887.024168298567,6001,23428
2025-02-03 10:13:00,14900.45562518072,14900.45562518072,14879.287463159395,14886.490825188484,9425,53934
2025-02-03 10:14:00,14916.868185150455,14930.782730737164,14905.006569804524,14909.78287861545,5017,20258
2025-02-03 10:30:00,14866.433560671812,14893.871249243935,14864.415393600855,14870.723047916155,8529,67775
2025-02-03 10:31:00,14876.25980421134,14891.964545407893,14875.16400044482,14882.945332431107,2630,91580
2025-02-03 10:32:00,14887.901770902563,14903.299068061971,14875.701760155242,14884.240849189044,2060,15469
2025-02-03 10:33:00,14869.967955101078,14905.901321307465,14869.967955101078,14879.790351769032,7145,38854
2025-02-03 10:34:00,14894.782844442918,14912.137248629993,14849.27627405795,14881.155732886398,1148,16256
2025-02-03 10:35:00,14860.336684054973,14876.773465111753,14825.921667490382,14851.578410338378,5872,86256
2025-02-03 10:36:00,14844.83270191563,14851.449190092664,14841.837264373904,14848.31593607161,2629,43937
2025-02-03 10:37:00,14840.895333028397,14855.05499602161,14840.895333028397,14853.618456358161,3064,11651
2025-02-03 10:38:00,14885.640342613351,14885.640342613351,14873.784996151195,14875.570530617675,7237,60288
2025-02-03 10:39:00,14867.009484184717,14873.795265686294,14858.739265513475,14867.860965431826,1063,94730
2025-02-03 10:40:00,14865.034795737041,14865.034795737041,14840.645951846836,14855.84039495257,636,35051
2025-02-03 10:41:00,14836.549033435726,14864.768625025607,14836.549033435726,14848.386372396033,7440,37386
2025-02-03 10:42:00,14857.524667338514,14863.676265597638,14837.180155899605,14861.978616725783,7279,85054
2025-02-03 10:43:00,14866.903487374386,14869.099024610841,14860.92931261526,14866.86450868777,8067,26184
2025-02-03 10:44:00,14859.33767757069,14864.391545245293,14849.371958403275,14858.98863551627,8834,43787
2025-02-03 10:45:00,14863.269795366383,14867.461859151084,14859.431923232978,14866.615270471884,945,31621
2025-02-03 10:46:00,14872.688769660217,14872.688769660217,14844.656357798152,14868.058485049442,5877,85564
2025-02-03 10:47:00,14874.515946062473,14907.91186872474,14864.217946535267,14882.460355419935,3136,87984
2025-02-03 10:48:00,14870.95334337245,14892.062307963957,14850.233877177583,14872.012078082904,6047,69792
2025-02-03 10:49:00,14868.033308625021,14878.189293342171,14863.802126277278,14867.139082681171,2594,55253
2025-02-03 10:50:00,14865.132173613449,14865.132173613449,14845.748304222176,14861.309556233102,2819,44051
2025-02-03 10:51:00,14844.839833320406,14844.839833320406,14814.571061859759,14839.559807548736,1984,59811
2025-02-03 10:52:00,14835.607034314193,14844.227734566806,14835.607034314193,14843.954102110463,4449,40447
2025-02-03 10:53:00,14836.440062002774,14852.99002838119,14831.81312581855,14847.829194588814,5279,93930
2025-02-03 10:54:00,14857.39053043135,14857.39053043135,14847.333348218239,14847.905118319637,6710,40254
2025-02-03 10:55:00,14846.888495534951,14855.975474602628,14841.859438333848,14844.421990821305,6530,94045
2025-02-03 10:56:00,14817.864068237308,14826.31472508499,14810.31277525832,14823.411630252847,7254,67418
2025-02-03 10:57:00,14828.66807757472,14831.672953349162,14807.510648433876,14817.176231483156,6588,24472
2025-02-03 10:58:00,14812.954862114158,14818.145249990546,14788.748494710873,14812.09817009469,4837,13471
2025-02-03 10:59:00,14808.941686218595,14825.41336341364,14778.36164614497,14800.214760423343,6625,18329
2025-02-03 13:30:00,14798.327260680046,14813.056965047701,14777.405343187758,14797.8276972529,3950,44865
2025-02-03 13:31:00,14819.060229256069,14819.060229256069,14794.546062855921,14803.80677221297,789,56850
2025-02-03 13:32:00,14844.746874112037,14844.746874112037,14825.85905288636,14831.729503830964,5275,64220
2025-02-03 13:33:00,14832.472187954758,14848.896346060808,14826.99019345072,14834.318794728257,8748,16397
2025-02-03 13:34:00,14845.34753192353,14862.851921269594,14834.271465660115,14838.139379329945,5178,45525
2025-02-03 13:35:00,14841.82247314791,14852.084984349935,14828.869843770126,14837.034740455583,5548,63072
2025-02-03 13:36:00,14818.69960055771,14835.826572579566,14798.620086394436,14808.565865275204,1279,93820
2025-02-03 13:37:00,14801.028855923938,14827.121430192401,14801.028855923938,14808.173232804273,9174,94530
2025-02-03 13:38:00,14814.145022564502,14818.318111199822,14791.698111758311,14809.065132186928,6506,33284
2025-02-03 13:39:00,14853.399888418495,14853.399888418495,14837.473405355293,14845.54344506707,8691,71330
2025-02-03 13:40:00,14829.635531499018,14850.371193204934,14829.635531499018,14842.687742007276,7007,93369
2025-02-03 13:41:00,14838.379498739903,14857.938752112888,14835.705978107617,14847.163515048966,8900,35122
2025-02-03 13:42:00,14831.51026241497,14849.421004165388,14804.356833717347,14846.648143728255,1738,80553
2025-02-03 13:43:00,14827.29963510363,14840.498990108128,14812.261804135493,14829.297192110414,5771,91906
2025-02-03 13:44:00,14851.570855131611,14855.3231940543,14820.416235229806,14846.24445126478,7028,72812
2025-02-03 13:45:00,14868.568398595828,14878.307170477547,14852.02289999727,14857.40783287903,1482,17999
2025-02-03 13:46:00,14869.711380716853,14882.888220456252,14852.511965735694,14869.160517125083,1503,32436
2025-02-03 13:47:00,14867.735751141698,14875.718827210118,14836.405368866715,14855.63868908748,9111,52963
2025-02-03 13:48:00,14866.212569970176,14890.995651596806,14859.209080251878,14876.478094525854,3392,12096
2025-02-03 13:49:00,14842.971083810959,14871.275993719957,14842.971083810959,14855.623487898438,9111,35279
2025-02-03 13:50:00,14863.928775938948,14878.453805338517,14859.191063855847,14864.341615925137,519,36201
2025-02-03 13:51:00,14899.76198918385,14936.115632436633,14896.202325409356,14896.901296641701,4617,29715
2025-02-03 13:52:00,14881.902090778427,14889.487003492379,14875.045983835054,14882.145374775491,3402,39309
2025-02-03 13:53:00,14858.342374611651,14876.466849953427,14858.342374611651,14873.717649638136,7957,25078
2025-02-03 13:54:00,14874.536996707284,14887.968079416754,14856.115070183134,14875.199835905853,9800,66614
2025-02-03 13:55:00,14858.01329747078,14878.12253951017,14852.898328251256,14867.71053493836,7970,15105
2025-02-03 13:56:00,14849.626249124383,14853.200865258012,14837.326073421687,14844.655719908154,5793,12839
2025-02-03 13:57:00,14848.3947126004,14848.3947126004,14822.565006999503,14845.673513664284,867,78920
2025-02-03 13:58:00,14822.933736573708,14867.868704675138,14822.933736573708,14829.902899557954,2144,53619
2025-02-03 13:59:00,14833.114126546132,14838.351462964049,14814.65956701667,14836.926229318238,1649,52821
2025-02-03 14:00:00,14815.434287932092,14840.320805609786,14810.681720755148,14823.284799781462,6240,23493
2025-02-03 14:01:00,14845.79464380322,14856.699458864272,14841.083738679325,14846.259918888018,3816,27069
2025-02-03 14:02:00,14841.716129122651,14841.716129122651,14829.45042757267,14834.631536927669,4581,17531
2025-02-03 14:03:00,14822.544786389548,14856.114587667229,14822.544786389548,14829.853873002532,7998,47051
2025-02-03 14:04:00,14845.658723039098,14851.223608254146,14811.095290735244,14841.918214459298,6648,17736
2025-02-03 14:05:00,14819.71965031528,14850.51692969478,14817.988149541316,14823.64982694169,2393,17710
2025-02-03 14:06:00,14821.14364205162,14837.515466605819,14820.645376564375,14827.021613361921,4937,77155
2025-02-03 14:07:00,14845.608139321732,14854.753255462032,14831.106644232077,14846.402647231414,7858,23975
2025-02-03 14:08:00,14814.864844911133,14831.91119118586,14814.864844911133,14822.537303882444,6893,72424
2025-02-03 14:09:00,14821.170044799484,14839.692432378604,14821.170044799484,14825.274046138098,7738,55603
2025-02-03 14:10:00,14820.245138154864,14838.34777860754,14820.245138154864,14829.126879782707,8093,33252
2025-02-03 14:11:00,14855.299598752325,14864.023896740566,14839.658016058063,14840.720630345808,6107,90797
2025-02-03 14:12:00,14822.62473500304,14833.141281866914,14821.811668896407,14822.36339041216,5642,11431
2025-02-03 14:13:00,14797.612157389745,14806.455069307833,14792.020154517173,14802.79110265175,9192,84603
2025-02-03 14:14:00,14812.101871199682,14812.101871199682,14809.747949175235,14810.517294615367,6456,47481
2025-02-03 14:15:00,14814.083725955941,14824.110996113717,14804.061790205276,14814.915791254523,8533,19557
2025-02-03 14:16:00,14816.989588721493,14821.260106557387,14816.989588721493,14818.62682173871,7480,84971
2025-02-03 14:17:00,14828.31283856658,14843.555533705226,14822.595039223794,14823.760708468306,2485,10162
2025-02-03 14:18:00,14819.290923196835,14819.312314091505,14784.079478834235,14813.680184719784,4368,44742
2025-02-03 14:19:00,14813.190466938997,14826.16783940702,14803.543378939115,14817.120716711246,771,29675
2025-02-03 14:20:00,14817.195972493058,14829.760120454455,14816.327740729708,14821.463206926855,263,83997
2025-02-03 14:21:00,14808.838595450095,14826.882782408291,14796.094070209168,14810.875473667762,8756,27015
2025-02-03 14:22:00,14821.430688392187,14850.883389199656,14795.533115459417,14838.509227614271,4692,60057
2025-02-03 14:23:00,14834.29328686994,14852.35697810961,14814.537151147357,14845.540201783568,4895,42591
2025-02-03 14:24:00,14837.988564309913,14837.988564309913,14825.784843105295,14827.85465782332,4898,19833
2025-02-03 14:25:00,14849.793617505376,14862.234596543933,14821.147177094674,14837.589939307212,6136,17896
2025-02-03 14:26:00,14821.282265816002,14829.496298221666,14807.713353684423,14823.12801236302,2455,42972
2025-02-03 14:27:00,14839.071620396895,14839.071620396895,14825.704692896112,14834.795068200856,5987,59733
2025-02-03 14:28:00,14854.293937121527,14856.016080345873,14836.337286571554,14851.982596182355,8061,51800
2025-02-03 14:29:00,14862.638814895785,14862.638814895785,14830.53723389476,14839.793836673201,5927,15347
2025-02-03 14:30:00,14862.405273144721,14870.148251115823,14825.658945557581,14854.090139818358,8837,69063
2025-02-03 14:31:00,14859.271183035507,14875.87170972051,14857.388042179757,14860.221624915072,4819,12643
2025-02-03 14:32:00,14865.332013282976,14873.025902639927,14865.332013282976,14872.437621081603,693,50785
2025-02-03 14:33:00,14888.679011178014,14910.802358097217,14887.682983791043,14900.647556396229,4939,28681
2025-02-03 14:34:00,14898.50661255297,14898.50661255297,14889.606945884365,14896.991114565142,7494,60026
2025-02-03 14:35:00,14880.133284760695,14886.205656453789,14880.133284760695,14885.762713621982,9751,25892
2025-02-03 14:36:00,14861.94536337473,14886.476259075638,14861.94536337473,14872.521612892235,3593,57299
2025-02-03 14:37:00,14855.584294684326,14868.057081919456,14824.672767577304,14860.388456797065,6264,27073
2025-02-03 14:38:00,14851.20720330825,14860.67097739713,14851.20720330825,14859.242695444489,2772,40682
2025-02-03 14:39:00,14876.85105522268,14876.85105522268,14861.322756470008,14864.31195543432,4300,24289
2025-02-03 14:40:00,14874.979070992653,14874.979070992653,14852.80319794047,14868.42477379076,116,17927
2025-02-03 14:41:00,14880.664366366953,14885.324390643853,14864.272659767466,14880.723685703193,3291,58330
2025-02-03 14:42:00,14891.92862633216,14891.92862633216,14863.253063616292,14880.917163263619,492,76707
2025-02-03 14:43:00,14903.123575883521,14909.68165733526,14893.02837625236,14902.547083459778,8716,87454
2025-02-03 14:44:00,14892.187056838902,14917.312034549535,14881.573846093905,14898.60302254149,6372,75428
2025-02-03 14:45:00,14950.506817211259,14952.494397665658,14914.727697521137,14939.129743108668,671,60601
2025-02-03 14:46:00,14952.504610900254,14952.504610900254,14931.340551431036,14948.476668792955,3731,87465
2025-02-03 14:47:00,14927.917489311589,14942.231144162664,14927.917489311589,14935.663469059387,6272,12539
2025-02-03 14:48:00,14918.249084061343,14941.257410151438,14908.415433095592,14919.668979096807,9412,32669
2025-02-03 14:49:00,14920.33218908349,14929.801254891487,14920.33218908349,14926.86730782378,7277,80968
2025-02-03 14:50:00,14913.213580663225,14938.930473181967,14913.213580663225,14923.531708478986,8533,30644
2025-02-03 14:51:00,14941.102971891865,14956.372754077704,14929.387908705346,14934.187117492436,3997,28745
2025-02-03 14:52:00,14955.519076749819,14955.519076749819,14934.950511345496,14941.254536728855,8223,38228
2025-02-03 14:53:00,14929.718965282966,14953.457613511851,14916.057266555927,14940.166381407214,2379,44521
2025-02-03 14:54:00,14931.717008271235,14931.717008271235,14920.74500221511,14927.515142368542,9080,36928
2025-02-03 14:55:00,14900.053355541517,14920.783118309977,14900.053355541517,14904.90223748367,7551,28322
2025-02-03 14:56:00,14894.618318637788,14905.953666862846,14883.883767036199,14898.246975775535,9006,67714
2025-02-03 14:57:00,14906.589221898124,14932.020604401232,14893.269615144187,14911.005816523124,875,97896
2025-02-03 14:58:00,14907.755304809281,14948.484391774478,14895.889383357644,14914.19816958713,6969,72292
2025-02-03 14:59:00,14895.980354414825,14901.023679519472,14886.720330758011,14895.61897457388,2347,39055
2025-02-03 21:00:00,14892.008781723685,14904.835796704845,14887.752400882993,14898.198611659021,7188,52891
2025-02-03 21:01:00,14905.954582547336,14925.60030031419,14899.504278164446,14903.939146510746,178,91912
2025-02-03 21:02:00,14890.39214709662,14914.287228568253,14870.280860565683,14890.766189067414,8180,16588
2025-02-03 21:03:00,14891.27594044268,14900.842256962227,14890.82048752564,14893.055273677439,7199,16304
2025-02-03 21:04:00,14887.163588061041,14900.180409093275,14887.163588061041,14893.922179338664,4026,17345
2025-02-03 21:05:00,14872.608584291873,14881.090949798245,14872.608584291873,14876.89886866948,9147,39300
2025-02-03 21:06:00,14887.842584867822,14902.23004552843,14881.989784206899,14882.221635045868,7440,34259
2025-02-03 21:07:00,14894.296825217496,14904.246603341391,14874.243196636136,14890.567354656783,7183,98553
2025-02-03 21:08:00,14899.408543396361,14921.66302188936,14885.22820342345,14906.694602141828,6330,25352
2025-02-03 21:09:00,14923.144445864162,14933.860692427626,14898.609459873325,14922.403307502624,9323,43365
2025-02-03 21:10:00,14907.443696857023,14907.443696857023,14889.223882692326,14901.845169569575,5040,29446
2025-02-03 21:11:00,14875.442901755809,14891.356804482639,14873.11012576356,14887.869846028614,3371,12336
2025-02-03 21:12:00,14899.584445147437,14918.633162479757,14863.461720596486,14895.537624052933,3556,72032
2025-02-03 21:13:00,14898.253137880574,14918.069402712646,14893.668173212787,14903.190742015455,7888,85415
2025-02-03 21:14:00,14915.120656239309,14925.543695896775,14891.138180521777,14910.866595925707,8699,17521
2025-02-03 21:15:00,14962.601809792004,14971.517213460142,14943.735962438384,14968.31416121278,7750,81707
2025-02-03 21:16:00,14963.343696974049,14977.600240754828,14961.735541131668,14976.85942972849,2811,33481
2025-02-03 21:17:00,14981.665059565115,15003.984790164093,14981.665059565115,14993.866636694705,1768,28474
2025-02-03 21:18:00,15008.531645454183,15025.020815781594,14974.365870598233,15008.170811907696,247,56760
2025-02-03 21:19:00,15019.897252455854,15023.690012374325,15003.20290101959,15017.947003072675,6520,65718
2025-02-03 21:20:00,15006.42395752258,15015.711288605717,15006.42395752258,15013.212306264968,465,54629
2025-02-03 21:21:00,15029.404172628529,15032.005758951644,14987.05428402578,15024.606872306153,9966,55232
2025-02-03 21:22:00,15000.523280686595,15017.336764819876,14978.601566795714,15012.99547727672,4631,96544
2025-02-03 21:23:00,15008.944210214308,15046.292801032901,14988.583415871666,15009.440120604797,5430,77169
2025-02-03 21:24:00,14993.07115907699,15011.722559644892,14977.470558317602,15002.155085496932,5610,60669
2025-02-03 21:25:00,14998.493500522303,15011.350124919836,14988.04135781511,15003.3833740335,8854,88021
2025-02-03 21:26:00,15038.467477131537,15047.481940346543,15001.421816185577,15038.111083889295,9064,79184
2025-02-03 21:27:00,15003.573526881893,15018.368671246466,14989.252964661315,15010.03094250002,6593,57945
2025-02-03 21:28:00,15017.44365327083,15029.905495284205,15011.861627143844,15020.331729192147,5539,23140
2025-02-03 21:29:00,15003.653439746793,15013.938822376189,14987.189201360829,14996.108201821946,9865,93457
2025-02-03 21:30:00,14984.707535423264,15010.32304279337,14976.23918818061,14989.03106049868,6611,24357
2025-02-03 21:31:00,15011.62330254702,15013.917624645052,14993.96538314397,15005.353374819973,7604,78673
2025-02-03 21:32:00,14997.841549113184,15018.80851157328,14997.841549113184,15006.317919221441,1346,75633
2025-02-03 21:33:00,14994.115859156025,14997.211525964523,14988.582948797068,14990.144938448053,3939,86943
2025-02-03 21:34:00,14990.219364838134,14990.219364838134,14978.484823267077,14979.422432171235,8651,88258
2025-02-03 21:35:00,14971.077929753728,14999.089810239766,14971.077929753728,14989.60241393648,2476,22924
2025-02-03 21:36:00,14972.686299155053,14981.69402233179,14972.686299155053,14978.654508510635,3109,79286
2025-02-03 21:37:00,14986.219584457633,15004.60548879537,14956.533062718223,14981.896766939384,9254,84071
2025-02-03 21:38:00,14981.058447719068,15005.76513927613,14981.058447719068,14982.5795195403,1927,67326
2025-02-03 21:39:00,14975.595415113528,14999.706213029467,14958.014871915087,14972.816865517336,7079,40651
2025-02-03 21:40:00,15000.386373712952,15014.112591634173,14988.35848080461,15004.917747736714,9905,80202
2025-02-03 21:41:00,15015.079698661555,15020.25076832238,15011.728642448286,15014.42965052532,9932,58777
2025-02-03 21:42:00,14982.856953965276,14988.306703297987,14963.165494947865,14984.023289625666,8669,26994
2025-02-03 21:43:00,14995.567793520844,14995.567793520844,14973.054482383228,14986.81712542062,4385,77263
2025-02-03 21:44:00,14978.804270340568,14986.762003790609,14953.377823694393,14976.899052697057,7010,69634
2025-02-03 21:45:00,14992.19613625055,15019.798155049226,14974.831665607915,14989.665860701452,8661,20800
2025-02-03 21:46:00,14974.70173706686,14980.436517393771,14963.695569890566,14977.786239644669,2296,47823
2025-02-03 21:47:00,14972.416529828977,14988.023095362742,14961.353943989436,14976.067741750481,3847,73878
2025-02-03 21:48:00,14980.389819428667,15004.297675055672,14980.26464533937,14983.630465449214,8943,28708
2025-02-03 21:49:00,14999.560342368397,15007.564088705221,14988.353708602092,14996.602621352204,6078,22819
2025-02-03 21:50:00,14975.449373561281,14979.098448858276,14964.097806674346,14978.60225310775,5707,84905
2025-02-03 21:51:00,14975.7613773668,15000.462869218067,14972.014042318457,14973.591892142915,869,73870
2025-02-03 21:52:00,14982.01097741945,14982.01097741945,14946.5145886533,14966.480254882503,880,19283
2025-02-03 21:53:00,14963.216792214289,14963.216792214289,14947.707739050442,14956.702215823252,6403,40573
2025-02-03 21:54:00,14980.665166341265,14983.353655189585,14978.31626204647,14983.1075891708,4083,88707
2025-02-03 21:55:00,14998.178076848171,15006.988509025274,14965.297811117336,14989.175473717776,9603,40933
2025-02-03 21:56:00,14967.221362420765,15008.104738376425,14963.681834536359,14970.275862874254,8814,15774
2025-02-03 21:57:00,14968.74686358401,14991.971055883476,14968.74686358401,14984.016509425697,621,82055
2025-02-03 21:58:00,15008.246314176742,15023.164265007035,15007.51884600949,15015.814932917314,9227,20983
2025-02-03 21:59:00,15017.258005831354,15047.013354631601,15017.258005831354,15031.318240194416,7669,28133
2025-02-03 22:00:00,15005.842265145331,15018.714261568559,14988.006432205546,15008.480106711568,5884,24939
2025-02-03 22:01:00,15001.350638271926,15028.915338260806,14999.33396988888,15001.212489261963,4683,10781
2025-02-03 22:02:00,15032.807919305122,15032.807919305122,15013.767927909808,15020.217692615925,6046,66700
2025-02-03 22:03:00,15012.041865837075,15014.981169565592,15007.752708012,15009.588343187914,5041,37624
2025-02-03 22:04:00,15014.604855957274,15025.119310639568,15008.091591134287,15016.249890103098,6367,16823
2025-02-03 22:05:00,15034.11409322014,15044.54345519214,15027.147725251965,15027.881988622776,7228,28489
2025-02-03 22:06:00,14997.353246980154,15026.270867122932,14997.353246980154,15013.952186884242,2561,49961
2025-02-03 22:07:00,15014.827123603765,15020.674210726811,15002.519433775691,15013.058476034423,785,39118
2025-02-03 22:08:00,14970.16490637284,14980.35928359562,14954.477227326855,14964.397139921506,2260,91816
2025-02-03 22:09:00,14938.016053415837,14966.547675486992,14928.100155131588,14949.067796431353,7131,32263
2025-02-03 22:10:00,14953.839007167837,14965.948907915194,14919.144202468155,14945.292138012957,9859,23565
2025-02-03 22:11:00,14929.169961459978,14936.326715160361,14908.076950564802,14926.643653833593,5441,30354
2025-02-03 22:12:00,14947.905588771355,14953.508659766514,14940.650443070146,14951.010075663871,138,52951
2025-02-03 22:13:00,14934.351616450958,14934.351616450958,14918.902464272334,14929.62801751236,4975,33648
2025-02-03 22:14:00,14940.001157983337,14941.063120682022,14909.703308348357,14923.058317014817,1356,60729
2025-02-03 22:15:00,14926.366544054135,14937.202138815186,14920.60723956297,14925.009366274058,7797,51971
2025-02-03 22:16:00,14948.375400639115,14952.030766738691,14927.87098129002,14946.52038361273,2296,28658
2025-02-03 22:17:00,14921.631246382818,14930.929845777722,14915.007353237172,14925.059240702069,7265,31253
2025-02-03 22:18:00,14936.070163058333,14942.849045813186,14936.070163058333,14942.419528609618,401,74166
